rowID,playerID,gameID,Year,Date,G#,Age,Tm,,Opp,Result,Tgt,Rec,recYDS,Y/R,recTD,Ctch%,Y/Tgt,Att,rushYDS,Y/A,rushTD,Cmp,Att,Cmp%,passYDS,passTD,passINT,Rate,Sk,Yds,Y/A,AY/A,Rt,Yds,Y/Rt,KRTD,Ret,Yds,Y/R,PRTD,2PM,TD,Pts,Sk,Tkl,Ast,passBonus,rushBonus,recBonus,fpts,
,162,3,1962,12/9/1962,13,23-052,CHI,,RAM,W 30-14,,6,155,25.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,30.5,
,162,4,1963,11/24/1963,11,24-037,CHI,@,PIT,T 17-17,,7,146,20.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,24.6,
,162,5,1962,11/18/1962,10,23-031,CHI,@,DAL,W 34-33,,7,133,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,29.3,
,162,6,1962,10/14/1962,5,22-361,CHI,,SFO,L 27-34,,8,132,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,24.2,
,162,7,1961,9/23/1961,2,21-340,CHI,@,RAM,W 21-17,,5,130,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,27,
,162,8,1963,9/22/1963,2,23-339,CHI,@,MIN,W 28-7,,8,124,15.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,35.4,
,162,9,1961,10/8/1961,4,21-355,CHI,@,DET,W 31-17,,5,120,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,26,
,162,10,1963,10/13/1963,5,23-360,CHI,@,RAM,W 52-14,,9,110,12.22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,47,
,162,24,1961,11/5/1961,8,22-018,CHI,@,PHI,L 14-16,,1,76,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14.6,
,162,80,1965,9/19/1965,1,25-336,CHI,@,SFO,L 24-52,,1,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.6,
,162,86,1964,12/13/1964,14,25-056,CHI,,MIN,L 14-41,,1,24,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.4,
,162,90,1961,10/15/1961,5,21-362,CHI,,BAL,W 24-10,,1,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.2,
,162,98,1962,9/23/1962,2,22-340,CHI,@,RAM,W 27-23,,1,19,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.9,
,162,99,1961,9/17/1961,1,21-334,CHI,@,MIN,L 13-37,,1,18,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.8,
,163,1,1983,10/17/1983,7,27-202,GNB,,WAS,W 48-47,,6,124,20.67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,33.4,17.85
,163,2,1983,12/18/1983,16,27-264,GNB,@,CHI,L 21-23,,4,122,30.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,25.2,
,163,3,1979,10/28/1979,9,23-213,GNB,@,MIA,L 7-27,,5,116,23.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,25.6,
,163,4,1980,10/12/1980,6,24-197,GNB,@,TAM,T 14-14,,9,109,12.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,28.9,
,163,5,1979,10/21/1979,8,23-206,GNB,@,TAM,L 3-21,,7,106,15.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,20.6,
,163,6,1984,10/7/1984,6,28-192,GNB,,SDG,L 28-34,,8,104,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,27.4,
,163,7,1981,10/4/1981,5,25-189,GNB,@,NYG,W 27-14,,6,92,15.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21.2,
,163,8,1985,10/27/1985,8,29-212,GNB,@,IND,L 10-37,,5,80,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,19,
,163,9,1979,12/9/1979,15,23-255,GNB,,CHI,L 14-15,,6,79,13.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,25.9,
,163,10,1985,9/29/1985,4,29-184,GNB,@,STL,L 28-43,,6,79,13.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,25.9,
,163,46,1984,11/22/1984,13,28-238,GNB,@,DET,L 28-31,,1,44,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.4,
,163,67,1981,9/6/1981,1,25-161,GNB,@,CHI,W 16-9,,1,27,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.7,
,163,68,1982,12/19/1982,7,26-265,GNB,@,BAL,T 20-20,,1,27,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.7,
,163,74,1985,10/6/1985,5,29-191,GNB,,DET,W 43-10,,1,24,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.4,
,163,89,1980,10/26/1980,8,24-211,GNB,,MIN,W 16-3,,1,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.2,
,163,90,1980,10/5/1980,5,24-190,GNB,,CIN,W 14-9,,1,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.1,
,164,1,2005,10/16/2005,5,25-059,NYG,@,DAL,L 13-16,9,5,129,25.8,1,55.60%,14.33,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,26.9,16.55
,164,2,2007,11/11/2007,9,27-085,NYG,,DAL,L 20-31,14,12,129,10.75,1,85.70%,9.21,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,33.9,
,164,3,2005,11/27/2005,11,25-101,NYG,@,SEA,L 21-24,15,10,127,12.7,1,66.70%,8.47,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,31.7,
,164,4,2002,12/22/2002,15,22-126,NYG,@,IND,W 44-27,8,7,116,16.57,0,87.50%,14.5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,21.6,
,164,5,2002,11/17/2002,10,22-091,NYG,,WAS,W 19-17,18,11,111,10.09,0,61.10%,6.17,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,25.1,
,164,6,2003,10/5/2003,4,23-048,NYG,,MIA,L 10-23,11,11,110,10,0,100.00%,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,25,
,164,7,2005,12/11/2005,13,25-115,NYG,@,PHI,W 26-23,19,10,107,10.7,0,52.60%,5.63,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,23.7,
,164,9,2005,9/25/2005,3,25-038,NYG,@,SDG,L 23-45,9,6,101,16.83,0,66.70%,11.22,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,19.1,
,164,10,2002,12/28/2002,16,22-132,NYG,,PHI,W 10-7,13,10,98,9.8,1,76.90%,7.54,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,25.8,
,164,11,2002,12/8/2002,13,22-112,NYG,@,WAS,W 27-21,10,5,89,17.8,0,50.00%,8.9,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13.9,
,164,117,2007,9/30/2007,4,27-043,NYG,,PHI,W 16-3,3,1,17,17,0,33.30%,5.67,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.7,
,164,121,2006,11/12/2006,9,26-086,NYG,,CHI,L 20-38,2,1,15,15,0,50.00%,7.5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.5,
,164,125,2006,10/8/2006,4,26-051,NYG,,WAS,W 19-3,4,1,13,13,0,25.00%,3.25,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.3,
,164,127,2002,10/6/2002,5,22-049,NYG,@,DAL,W 21-17,1,1,11,11,0,100.00%,11,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.1,
,164,133,2007,12/9/2007,13,27-113,NYG,@,PHI,W 16-13,6,1,4,4,0,16.70%,0.67,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.4,
